REFERENCE_NUM,PRODUCT_INDEX,VEHICLE_MODEL_CODE,CLAIMNO,NUM_CLAIM_NO,TXT_PARTS_GROUP_NAME,TXT_PARTS_NAME,TOTAL_AMOUNT,NUM_PART_CODE
202108220016398,N000706,42937.0,'23002212577400000001,2.30022125774e+19,Rubber Plastic Parts,"BRACKET,FR FENDER LOWER,L",18.75,9999
202108220016398,N000706,42937.0,'23002212577400000001,2.30022125774e+19,Rubber Plastic Parts,"GARNISH,RADIATOR GRILLE UPR,L",191.4,9999
202108220016398,N000706,42937.0,'23002212577400000001,2.30022125774e+19,Rubber Plastic Parts,"LINING,FRONT FENDER,L",746.09,9999
202202040033983,N000706,25376.0,'23002210927000000001,2.3002210927e+19,Metalic Parts,Wheel Rim Alloy Front Right,777.34,2126
202202040033983,N000706,25376.0,'23002210927000000001,2.3002210927e+19,Metalic Parts,"BRACE,LAMP SUPPORT,R",167.18,9999
202202040033983,N000706,25376.0,'23002210927000000001,2.3002210927e+19,Rubber Plastic Parts,Bumper Front Assembly,1078.12,1001
202205040074252,N000706,36542.0,'23002212976800000001,2.30022129768e+19,Rubber Plastic Parts,Grille Radiator Upper,2906.25,1024
202205230047871,N000706,36544.0,'23002211620600000001,2.30022116206e+19,Metalic Parts,Menber Comp Front Bumper,651.56,9999
202205230047871,N000706,36544.0,'23002211620600000001,2.30022116206e+19,Metalic Parts,AC Condenser Assembly,3417.96,1053
202205230047871,N000706,36544.0,'23002211620600000001,2.30022116206e+19,Metalic Parts,AC Gas Refrigerant Recovery and Refill,516.94,1330
202205230047871,N000706,36544.0,'23002211620600000001,2.30022116206e+19,Rubber Plastic Parts,Grille Radiator Middle,2906.25,2052
202205230047871,N000706,36544.0,'23002211620600000001,2.30022116206e+19,Rubber Plastic Parts,Engine Cover Left,234.37,1275
202112220076518,N000706,36542.0,'23002213811700000001,2.30022138117e+19,Rubber Plastic Parts,Reservoir Tank Assembly Windshield Washer,152.34,2348
202111050018537,N000706,32287.0,'23002213729800000001,2.30022137298e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,740.0,1036
202110210064006,N000706,30557.0,'23002211345400000001,2.30022113454e+19,Glass Parts,Windshield Glass Front,3245.76,1003
202110210064006,N000706,30557.0,'23002211345400000001,2.30022113454e+19,Metalic Parts,Hinge Bonnet|Hood Right,183.59,2054
202110210064006,N000706,30557.0,'23002211345400000001,2.30022113454e+19,Rubber Plastic Parts,"COVER,ENGINE UNDER SIDE,R",234.37,9999
202110210064006,N000706,30557.0,'23002211345400000001,2.30022113454e+19,Rubber Plastic Parts,"COVER, ENGINE UNDER SIDE, L",234.37,9999
202112170050255,N000706,41761.0,'23002213107700000001,2.30022131077e+19,Metalic Parts,Fender Panel Front Left,1378.9,1020
202112170050255,N000706,41761.0,'23002213107700000001,2.30022131077e+19,Metalic Parts,Fender Panel Front Right,1378.9,1021
202112170050255,N000706,41761.0,'23002213107700000001,2.30022131077e+19,Metalic Parts,Hinge Bonnet|Hood Right,199.21,2054
202112170050255,N000706,41761.0,'23002213107700000001,2.30022131077e+19,Rubber Plastic Parts,GARNISH COMP COWL TOP SIDE R,54.68,9999
202107050063387,N000706,42939.0,'23002214052800000001,2.30022140528e+19,Rubber Plastic Parts,"GARNISH,FR SIDE,L",64.0,9999
202110130045980,N000706,25375.0,'23002209609700000001,2.30022096097e+19,Glass Parts,"GLASS,WINDSHIELD",4872.88,9999
202110130045980,N000706,25375.0,'23002209609700000001,2.30022096097e+19,Metalic Parts,Door Front Left,4476.56,1016
202110130045980,N000706,25375.0,'23002209609700000001,2.30022096097e+19,Rubber Plastic Parts,"GARNISH COMP,COWL TOP SID",57.81,9999
202110130045980,N000706,25375.0,'23002209609700000001,2.30022096097e+19,Metalic Parts,Fender Panel Front Right,804.68,1021
202110130045980,N000706,25375.0,'23002209609700000001,2.30022096097e+19,Metalic Parts,Door Rear Right,6472.65,1015
202110130045980,N000706,25375.0,'23002209609700000001,2.30022096097e+19,Metalic Parts,"RUN,FRONT DOOR GLASS,R",332.03,9999
202203310142552,N000706,30558.0,'23002214830200000001,2.30022148302e+19,Rubber Plastic Parts,"LAMP ASSY,FOG",2309.32,9999
202205040062959,N000706,30559.0,'23002207459800000001,2.30022074598e+19,Metalic Parts,STRUT FRONT SPNSN RH,1593.75,9999
202204090041549,N000706,12796.0,'23002212374200000001,2.30022123742e+19,Glass Parts,Windshield Glass Front,3135.59,1003
202111120054198,N000706,31271.0,'23002214106800000001,2.30022141068e+19,Rubber Plastic Parts,Bumper Rear Lower,773.44,1933
202109170021976,N000706,36544.0,'23002214960800000001,2.30022149608e+19,Glass Parts,Windshield Glass Front,3262.0,1003
202110070045728,N000706,29658.0,'23002214420400000001,2.30022144204e+19,Metalic Parts,Bonnet|Hood Assembly,4200.0,1002
202203050071861,N000706,28192.0,'23002213770800000001,2.30022137708e+19,Rubber Plastic Parts,Moulding Front Windshield,265.62,1035
202203050071861,N000706,28192.0,'23002213770800000001,2.30022137708e+19,Rubber Plastic Parts,handle fr door,148.43,9999
202201190069818,N000706,21829.0,'23002206372200000001,2.30022063722e+19,Metalic Parts,Fender Panel Front Right,1101.57,1021
202201190069818,N000706,21829.0,'23002206372200000001,2.30022063722e+19,Rubber Plastic Parts,FENDER LINING,313.56,9999
202203230094485,N014289,20786.0,'23002213521500000001,2.30022135215e+19,Rubber Plastic Parts,Bumper Rear Assembly,1402.34,1007
202112290010798,N000706,25375.0,'23002214155500000001,2.30022141555e+19,Rubber Plastic Parts,Bumper Front Assembly,1078.0,1001
202007210016028,N000706,42937.0,'23002213862100000001,2.30022138621e+19,Metalic Parts,Fender Panel Front Left,1511.7,1020
202203160052000,N000706,42943.0,'23002214484200000001,2.30022144842e+19,Rubber Plastic Parts,Front lower cover left,531.25,9999
202201240048665,N000706,41854.0,'23002208560700000001,2.30022085607e+19,Rubber Plastic Parts,"GARNISH COMP,COWL TOP",738.28,9999
202201090029166,N000706,31267.0,'23002214188300000001,2.30022141883e+19,Rubber Plastic Parts,Head Light Left,6097.45,1022
202201090029166,N000706,31267.0,'23002214188300000001,2.30022141883e+19,Rubber Plastic Parts,Bumper Front Upper,2222.65,1926
202110040083565,N000706,24005.0,'23002214942300000001,2.30022149423e+19,Glass Parts,Windshield Glass Front,3644.0,1003
202009010023310,N000706,27579.0,'23002208732400000001,2.30022087324e+19,Rubber Plastic Parts,Radiator Assembly,2113.28,1337
202009010023310,N000706,27579.0,'23002208732400000001,2.30022087324e+19,Rubber Plastic Parts,"NET, FRONT",1449.21,9999
201908200026424,N000706,30631.0,'23002213605400000001,2.30022136054e+19,Rubber Plastic Parts,Grille Radiator Lower,195.0,2051
202111110017896,N000706,20646.0,'23002213008400000001,2.30022130084e+19,Rubber Plastic Parts,Grille Radiator Middle,597.0,2052
202111190076156,N000706,28192.0,'23002214208300000001,2.30022142083e+19,Rubber Plastic Parts,Bracket Front Bumper Left,54.0,1435
202203030001909,N000706,27584.0,'23002206897600000001,2.30022068976e+19,Rubber Plastic Parts,Oxygen Sensor,1723.0,1208
202203030001909,N000706,27584.0,'23002206897600000001,2.30022068976e+19,Rubber Plastic Parts,Air Filter|Cleaner Cover Assembly,890.0,1361
201908050047271,N000706,39253.0,'23002213550000000001,2.300221355e+19,Metalic Parts,Fender Panel Front Right,1289.06,1021
202201200066701,N003410,38318.0,'23002210891700000001,2.30022108917e+19,Rubber Plastic Parts,Bumper Rear Assembly,3566.0,1007
202109130030756,N000706,28192.0,'23002213727900000001,2.30022137279e+19,Rubber Plastic Parts,Bumper Front Assembly,1156.0,1001
202109130030756,N000706,28192.0,'23002213727900000001,2.30022137279e+19,Rubber Plastic Parts,Grille Radiator Lower,1449.0,2051
202206050001395,N000706,37213.0,'23002211147500000001,2.30022111475e+19,Metalic Parts,Carrier Radiator Support Lower Member,1480.46,1463
202206050001395,N000706,37213.0,'23002211147500000001,2.30022111475e+19,Metalic Parts,Brace,171.87,1867
202206050001395,N000706,37213.0,'23002211147500000001,2.30022111475e+19,Rubber Plastic Parts,Airbag Dashboard Passenger Side,5296.87,1566
202206050001395,N000706,37213.0,'23002211147500000001,2.30022111475e+19,Glass Parts,BULB,33.89,9999
202203050004581,N000706,38013.0,'23002213988000000001,2.3002213988e+19,Rubber Plastic Parts,Bumper Front Assembly,1714.0,1001
202110250105772,N000706,31268.0,'23002210657200000001,2.30022106572e+19,Rubber Plastic Parts,TAPE,1213.0,9999
202110250105772,N000706,31268.0,'23002210657200000001,2.30022106572e+19,Rubber Plastic Parts,LATCH ASSYFRONT DOOR R,733.0,9999
202110250105772,N000706,31268.0,'23002210657200000001,2.30022106572e+19,Rubber Plastic Parts,"WEATHERSTRIP,REAR DOOR OUT,R",562.0,9999
202108030038603,N000706,20554.0,'23002150436700000001,2.30021504367e+19,Metalic Parts,Dicky | Trunk Assembly,4355.46,1006
202108030038603,N000706,20554.0,'23002150436700000001,2.30021504367e+19,Rubber Plastic Parts,"TRIM, REAR DOOR LH",281.25,9999
202108030038603,N000706,20554.0,'23002150436700000001,2.30021504367e+19,Rubber Plastic Parts,"RUBBER, CHANNEL",72.0,9999
202108030038603,N000706,20554.0,'23002150436700000001,2.30021504367e+19,Metalic Parts,Quarter Panel Inner Left,2875.0,1490
202110010060029,N000706,12801.0,'23002210603200000001,2.30022106032e+19,Metalic Parts,Carrier Bulkhead Radiator Support,192.0,1460
202110010060029,N000706,12801.0,'23002210603200000001,2.30022106032e+19,Rubber Plastic Parts,Fender Wheel Well Lining|Guard|Cover Left,258.0,1475
202110010060029,N000706,12801.0,'23002210603200000001,2.30022106032e+19,Rubber Plastic Parts,Head Light Right,2800.0,1023
202110010060029,N000706,12801.0,'23002210603200000001,2.30022106032e+19,Rubber Plastic Parts,Side Rear View Mirror Outer Assembly Left,3800.0,2093
202110010060029,N000706,12801.0,'23002210603200000001,2.30022106032e+19,Rubber Plastic Parts,TAPE ASSY,850.0,9999
202110010060029,N000706,12801.0,'23002210603200000001,2.30022106032e+19,Glass Parts,Glass Front Door Window Left,1240.0,1381
202112310037493,N000706,40508.0,'23002215070400000001,2.30022150704e+19,Rubber Plastic Parts,Bumper Front Assembly,1476.0,1001
202205260088334,N000706,12794.0,'23002215172600000001,2.30022151726e+19,Metalic Parts,Back Panel Assembly,1113.28,1429
202205260088334,N000706,12794.0,'23002215172600000001,2.30022151726e+19,Rubber Plastic Parts,EMBLEM(VDI),35.16,9999
202111070009225,N000706,29658.0,'23002214248100000001,2.30022142481e+19,Rubber Plastic Parts,Bumper Rear Assembly,1992.18,1007
202108030038603,N000706,20554.0,'23002150436700000001,2.30021504367e+19,Rubber Plastic Parts,Bumper Rear Assembly,1023.43,1007
202108030038603,N000706,20554.0,'23002150436700000001,2.30021504367e+19,Glass Parts,"GLASS,BACK DOOR WINDOW",1012.71,9999
202108030038603,N000706,20554.0,'23002150436700000001,2.30021504367e+19,Metalic Parts,CROSS MEMBERREAR FLOOR,632.81,9999
202201300028147,N000706,38118.0,'23002214487300000001,2.30022144873e+19,Rubber Plastic Parts,"LOUVER COMP,SIDE VENT",238.28,9999
202201300028147,N000706,38118.0,'23002214487300000001,2.30022144873e+19,Metalic Parts,"HINGE COMP, FRONT HOOD L",277.34,9999
202201300028147,N000706,38118.0,'23002214487300000001,2.30022144873e+19,Rubber Plastic Parts,LINING CLIP,23.46,9999
202108030038603,N000706,20554.0,'23002150436700000001,2.30021504367e+19,Rubber Plastic Parts,"HANDLE, DOOR OUT LH",132.81,9999
202108030038603,N000706,20554.0,'23002150436700000001,2.30021504367e+19,Metalic Parts,"PLATE, REAR SEAT FR LEG NO.1",47.65,9999
201910240126323,N000706,18914.0,'23002208166600000001,2.30022081666e+19,Rubber Plastic Parts,Hose Discharge,730.46,1063
201910240126323,N000706,18914.0,'23002208166600000001,2.30022081666e+19,Metalic Parts,Apron Fender Left,5460.93,1427
201910240126323,N000706,18914.0,'23002208166600000001,2.30022081666e+19,Rubber Plastic Parts,Fender Wheel Well Lining|Guard|Cover Left,464.84,1475
201910240126323,N000706,18914.0,'23002208166600000001,2.30022081666e+19,Rubber Plastic Parts,Cover Fog Light Right,88.28,1810
201910240126323,N000706,18914.0,'23002208166600000001,2.30022081666e+19,Metalic Parts,Door Rear Right,7449.21,1015
201910240126323,N000706,18914.0,'23002208166600000001,2.30022081666e+19,Rubber Plastic Parts,Reservoir Tank Assembly Windshield Washer,187.5,2348
202112280061613,N000706,38842.0,'23002211125900000001,2.30022111259e+19,Rubber Plastic Parts,Weatherstrip Assembly Dicky|Trunk,585.0,1782
202112280061613,N000706,38842.0,'23002211125900000001,2.30022111259e+19,Rubber Plastic Parts,Tail Light Right,3156.0,1009
202108140020508,N000706,31271.0,'23002215921000000001,2.3002215921e+19,Rubber Plastic Parts,Head Light Left,3881.35,1022
202202060022847,N000706,21649.0,'23002212744800000001,2.30022127448e+19,Metalic Parts,Brace,142.18,1867
202202060022847,N000706,21649.0,'23002212744800000001,2.30022127448e+19,Metalic Parts,LAMP SUPPORT LH,192.18,9999
202202060022847,N000706,21649.0,'23002212744800000001,2.30022127448e+19,Metalic Parts,BKT RADTR SUPPORT R,57.81,9999
202112230096691,N000706,30563.0,'23002216700900000001,2.30022167009e+19,Metalic Parts,Hinge Bonnet|Hood Right,164.84,2054
202201240011183,N000706,18914.0,'23002216639400000001,2.30022166394e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,762.0,1036
202112230082901,N000706,18914.0,'23002212514500000001,2.30022125145e+19,Rubber Plastic Parts,Quarter Panel Wheel Well Lining|Guard|Cover Right,394.0,1493
202111290042925,N000706,20554.0,'23002216689100000001,2.30022166891e+19,Rubber Plastic Parts,Bumper Front Assembly,1062.5,1001
202204150050038,N000706,32287.0,'23002215832900000001,2.30022158329e+19,Metalic Parts,Hinge Bonnet|Hood Left,250.0,2053
202202230093948,N000706,30558.0,'23002214963700000001,2.30022149637e+19,Rubber Plastic Parts,Bracket 2,61.0,2361
202201270033556,N000706,35647.0,'23002213786800000001,2.30022137868e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,1200.0,1036
202201270033556,N000706,35647.0,'23002213786800000001,2.30022137868e+19,Glass Parts,Windshield Glass Front,3150.0,1003
202110150028031,N000706,30558.0,'23002215291700000001,2.30022152917e+19,Rubber Plastic Parts,Bumper Front Assembly,2027.34,1001
202108230047419,N000706,19224.0,'23002216927700000001,2.30022169277e+19,Glass Parts,Windshield Glass Front,2686.44,1003
202202080018871,N000706,40254.0,'23002214349900000001,2.30022143499e+19,Rubber Plastic Parts,"BEZEL,FRONT",664.06,9999
202108280025118,N000706,30557.0,'23002214309200000001,2.30022143092e+19,Glass Parts,Quarter Panel Glass Butterfly Right,889.83,1396
202112060008081,N000706,38058.0,'23002216631900000001,2.30022166319e+19,Rubber Plastic Parts,EXTENSION ASSLY FR BPR LWR L,82.0,9999
202205230058995,N000706,43555.0,'23002211950500000001,2.30022119505e+19,Metalic Parts,Fender Panel Front Left,1679.69,1020
202111020059068,N000706,12796.0,'23002213816800000001,2.30022138168e+19,Rubber Plastic Parts,Emblem|Logo Rear Left Top 2,73.43,1085
202111220044325,N000706,23103.0,'23002216363100000001,2.30022163631e+19,Metalic Parts,Fender Panel Front Left,960.0,1020
202201180014921,N000706,12801.0,'23002216133400000001,2.30022161334e+19,Rubber Plastic Parts,Head Light Left,2330.5,1022
202201290013651,N000706,27583.0,'23002206940100000001,2.30022069401e+19,Metalic Parts,NUT 3,31.25,9999
202201290013651,N000706,27583.0,'23002206940100000001,2.30022069401e+19,Rubber Plastic Parts,TANK ASSY,156.25,9999
202201290013651,N000706,27583.0,'23002206940100000001,2.30022069401e+19,Metalic Parts,BOLT 5,68.72,9999
202201290013651,N000706,27583.0,'23002206940100000001,2.30022069401e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,1254.22,1036
202201290013651,N000706,27583.0,'23002206940100000001,2.30022069401e+19,Metalic Parts,Hinge Bonnet|Hood Left,242.18,2053
202201290013651,N000706,27583.0,'23002206940100000001,2.30022069401e+19,Rubber Plastic Parts,COVER FRONT FENDER RH,117.18,9999
202110260081585,N000706,31266.0,'23002208265500000001,2.30022082655e+19,Rubber Plastic Parts,Hose,1679.0,1333
202109240094893,N000706,31266.0,'23002215882000000001,2.3002215882e+19,Rubber Plastic Parts,GARNISH FRONT BUMPER SIDE R,62.5,9999
201912310101396,N000706,41855.0,'23002214245900000001,2.30022142459e+19,Rubber Plastic Parts,Garnish Door Rear Right,406.0,2039
201912310101396,N000706,41855.0,'23002214245900000001,2.30022142459e+19,Rubber Plastic Parts,Garnish Quarter Panel Right,191.0,2048
202201040058318,N000706,12799.0,'23002212692900000001,2.30022126929e+19,Metalic Parts,Hinge Bottom Door Front Left,186.9,2055
202201040058318,N000706,12799.0,'23002212692900000001,2.30022126929e+19,Rubber Plastic Parts,Bumper Front Assembly,1555.85,1001
202201040058318,N000706,12799.0,'23002212692900000001,2.30022126929e+19,Rubber Plastic Parts,Grille Radiator Lower,298.04,2051
202201290069152,N000706,12781.0,'23002200339800000001,2.30022003398e+19,Refurbished Parts,Windshield Glass Rear,600.0,1005
202203070087010,N000706,41761.0,'23002214191400000001,2.30022141914e+19,Rubber Plastic Parts,"SENSOR ASSY,PARK",667.96,9999
202109130020495,N000706,42826.0,'23002215150800000001,2.30022151508e+19,Metalic Parts,Fender Panel Front Left,4476.0,1020
202109130020495,N000706,42826.0,'23002215150800000001,2.30022151508e+19,Rubber Plastic Parts,Side Rear View Mirror Outer Assembly Left,1372.0,2093
202201270047374,N000706,19224.0,'23002214911800000001,2.30022149118e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,627.11,1036
202202160030205,N000706,46232.0,'23002209562600000001,2.30022095626e+19,Glass Parts,Windshield Glass Front,2860.16,1003
202202160030205,N000706,46232.0,'23002209562600000001,2.30022095626e+19,Metalic Parts,Wheel Rim Steel Front Right,816.4,1030
202202160030205,N000706,46232.0,'23002209562600000001,2.30022095626e+19,Consumable,BOLT,15.6,9999
202112070018674,N000706,41761.0,'23002215669500000001,2.30022156695e+19,Rubber Plastic Parts,Bracket 1,54.69,2360
202202160030205,N000706,46232.0,'23002209562600000001,2.30022095626e+19,Metalic Parts,Carrier Bulkhead Radiator Support,2289.06,1460
202202160030205,N000706,46232.0,'23002209562600000001,2.30022095626e+19,Metalic Parts,Door Front Left,4421.87,1016
202202160030205,N000706,46232.0,'23002209562600000001,2.30022095626e+19,Rubber Plastic Parts,DECAL SIDE STRIPE FR DR L,250.0,9999
202202160030205,N000706,46232.0,'23002209562600000001,2.30022095626e+19,Rubber Plastic Parts,DECAL SIDE STRIPE RR QTR L,212.71,9999
202202160030205,N000706,46232.0,'23002209562600000001,2.30022095626e+19,Metalic Parts,BRACKET COMP COMPRESSION lH,425.78,9999
202205250028724,N000706,38055.0,'23002215593300000001,2.30022155933e+19,Glass Parts,Windshield Glass Front,2720.33,1003
202109200069685,N000706,40251.0,'23002209446600000001,2.30022094466e+19,Metalic Parts,Fender Panel Front Left,1378.0,1020
202109200069685,N000706,40251.0,'23002209446600000001,2.30022094466e+19,Rubber Plastic Parts,"BRACKET,APRON LOWER MEMBER,L",113.0,9999
202109200069685,N000706,40251.0,'23002209446600000001,2.30022094466e+19,Rubber Plastic Parts,"CROSSMEMBER COMP,FRONT LOWER",937.0,9999
202111070012946,N000706,30558.0,'23002215347700000001,2.30022153477e+19,Rubber Plastic Parts,SENSOR PARK REVERSE,877.12,9999
202108190019787,N000706,30557.0,'23002213919400000001,2.30022139194e+19,Rubber Plastic Parts,"TAPE,FRONT DR OUTER RR,RH",182.2,9999
202111240002021,N000706,20233.0,'23002214062200000001,2.30022140622e+19,Rubber Plastic Parts,Bumper Front Assembly,1171.87,1001
202101160002168,N000706,20233.0,'23002215052900000001,2.30022150529e+19,Rubber Plastic Parts,Bumper Rear Assembly,2289.0,1007
